id,source,img_path,0,1,2,3,4,5
1096,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000997.png, Yes , No , No , Yes , No , No 
1097,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000998.png, Yes , No , Yes , Yes , No , No 
1098,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/000999.png, Yes , No , No , No , No , No 
1099,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001000.png, Yes , No , Yes , No , No , No 
1100,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001001.png, Yes , No , Yes , No , No , No 
1101,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001002.png, Yes , No , No , No , No , No 
1102,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001003.png, Yes , No , No , Yes , No , No 
1103,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001004.png, Yes , No , No , Yes , No , No 
1104,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001005.png, Yes , No , No , No , No , No 
1105,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001006.png, Yes , No , No , No , No , No 
1106,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001007.png, Yes , No , No , No , No , No 
1107,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001008.png, Yes , No , No , Yes , No , No 
1108,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001009.png, Yes , No , No , No , No , No 
1109,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001010.png, Yes , No , No , No , No , No 
1110,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001011.png, Yes , No , No , No , No , No 
1111,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001012.png, Yes , Yes , No , No , No , No 
1112,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001013.png, Yes , No , Yes , No , No , No 
1113,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001014.png, Yes , No , No , Yes , No , No 
1114,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001015.png, Yes , No , No , No , No , No 
1115,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001016.png, Yes , No , No , Yes , Yes , No 
1116,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001017.png, Yes , No , No , No , No , No 
1117,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001018.png, Yes , No , No , No , No , No 
1118,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001019.png, Yes , No , No , Yes , Yes , No 
1119,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001020.png, Yes , No , No , No , No , No 
1120,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001021.png, Yes , No , No , No , No , No 
1121,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001022.png, Yes , No , No , No , No , No 
1122,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001023.png, Yes , No , No , No , No , No 
1123,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001024.png, Yes , No , No , No , No , No 
1124,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001025.png, Yes , No , No , No , No , No 
1125,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001026.png, Yes , Yes , No , No , No , No 
1126,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001027.png, Yes , No , No , Yes , Yes , No 
1127,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001028.png, Yes , No , No , No , No , No 
1128,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001029.png, Yes , No , No , No , No , No 
1129,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001030.png, Yes , No , No , No , No , No 
1130,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001031.png, Yes , No , No , No , No , No 
1131,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001032.png, Yes , No , No , No , No , No 
1132,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001033.png, Yes , No , No , No , No , No 
1133,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001034.png, Yes , No , No , Yes , Yes , No 
1134,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001035.png, Yes , No , No , No , No , No 
1135,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001036.png, Yes , No , No , No , No , No 
1136,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001037.png, Yes , No , No , No , No , No 
1137,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001038.png, Yes , No , No , No , No , No 
1138,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001039.png, Yes , No , No , Yes , Yes , No 
1139,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001040.png, Yes , No , No , Yes , No , No 
1140,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001041.png, Yes , No , No , No , No , No 
1141,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001042.png, Yes , No , No , No , No , No 
1142,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001043.png, Yes , No , No , Yes , No , No 
1143,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001044.png, Yes , No , No , Yes , No , No 
1144,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001045.png, Yes , Yes , No , No , No , No 
1145,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001046.png, Yes , No , No , Yes , No , No 
1146,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001047.png, Yes , No , No , Yes , Yes , No 
1147,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001048.png, Yes , No , No , No , No , No 
1148,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001049.png, Yes , No , No , No , No , No 
1149,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001050.png, Yes , No , No , No , No , No 
1150,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001051.png, Yes , No , No , No , No , No 
1151,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001052.png, Yes , No , No , No , No , No 
1152,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001053.png, Yes , No , No , No , No , No 
1153,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001054.png, Yes , No , No , Yes , No , No 
1154,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001055.png, Yes , No , No , Yes , Yes , No 
1155,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001056.png, Yes , No , No , No , No , No 
1156,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001057.png, Yes , No , No , No , No , No 
1157,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001058.png, Yes , No , No , Yes , Yes , No 
1158,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001059.png, Yes , No , No , Yes , No , No 
1159,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001060.png, Yes , No , No , Yes , Yes , No 
1160,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001061.png, Yes , No , No , No , No , No 
1161,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001062.png, Yes , No , No , Yes , No , No 
1162,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001063.png, Yes , No , No , No , No , No 
1163,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001064.png, Yes , Yes , No , No , No , No 
1164,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001065.png, Yes , No , No , No , No , No 
1165,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001066.png, Yes , No , No , No , No , No 
1166,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001067.png, Yes , No , Yes , No , No , No 
1167,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001068.png, Yes , No , No , No , No , No 
1168,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001069.png, Yes , No , No , No , No , No 
1169,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001070.png, Yes , No , No , No , No , No 
1170,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001071.png, Yes , No , No , No , No , No 
1171,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001072.png, Yes , No , No , No , No , No 
1172,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001073.png, Yes , No , No , No , No , No 
1173,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001074.png, Yes , No , No , No , No , No 
1174,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001075.png, Yes , No , No , No , No , No 
1175,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001076.png, Yes , No , No , No , No , Yes 
1176,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001077.png, Yes , No , No , No , No , No 
1177,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001078.png, Yes , No , No , No , No , No 
1178,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001079.png, Yes , No , No , No , No , No 
1179,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001080.png, Yes , No , No , No , No , No 
1180,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001081.png, Yes , No , No , No , No , No 
1181,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001082.png, Yes , No , No , No , No , No 
1182,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001083.png, Yes , No , No , No , No , No 
1183,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001084.png, Yes , No , No , No , No , No 
1184,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001085.png, Yes , No , No , No , No , No 
1185,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001086.png, Yes , No , No , No , No , No 
1186,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001087.png, Yes , No , No , No , No , No 
1187,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001088.png, Yes , No , No , No , No , No 
1188,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001089.png, Yes , No , No , No , No , No 
1189,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001090.png, Yes , No , No , No , No , No 
1190,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001091.png, Yes , No , No , Yes , No , No 
1191,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001092.png, Yes , No , No , Yes , Yes , No 
1192,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001093.png, Yes , No , No , No , No , No 
1193,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001094.png, Yes , No , No , No , No , No 
1194,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001095.png, Yes , No , No , Yes , No , No 
1195,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001096.png, Yes , No , No , Yes , No , No 
1196,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001097.png, Yes , No , No , No , No , No 
1197,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001098.png, Yes , No , No , Yes , No , No 
1198,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001099.png, Yes , No , No , No , No , No 
1199,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001100.png, Yes , No , No , No , No , No 
1200,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001101.png, Yes , No , No , No , No , No 
1201,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001102.png, Yes , No , No , No , No , No 
1202,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001103.png, Yes , No , No , Yes , No , No 
1203,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001104.png, Yes , No , No , No , No , No 
1204,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001105.png, Yes , No , No , No , No , No 
1205,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001106.png, Yes , No , Yes , No , No , No 
1206,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001107.png, Yes , No , No , No , No , No 
1207,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001108.png, Yes , No , No , No , No , No 
1208,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001109.png, Yes , No , No , No , No , No 
1209,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001110.png, Yes , No , No , No , No , No 
1210,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001111.png, Yes , No , No , Yes , No , No 
1211,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001112.png, Yes , No , No , No , No , No 
1212,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001113.png, Yes , Yes , No , No , No , No 
1213,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001114.png, Yes , No , No , Yes , Yes , No 
1214,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001115.png, Yes , No , No , Yes , No , No 
1215,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001116.png, Yes , No , Yes , Yes , No , No 
1216,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001117.png, Yes , No , No , Yes , No , No 
1217,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001118.png, Yes , No , No , Yes , No , No 
1218,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001119.png, Yes , No , No , No , No , No 
1219,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001120.png, Yes , No , No , No , No , No 
1220,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001121.png, Yes , No , No , No , No , No 
1221,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001122.png, Yes , No , No , Yes , No , No 
1222,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001123.png, Yes , No , No , Yes , No , No 
1223,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001124.png, Yes , No , No , Yes , Yes , No 
1224,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001125.png, Yes , No , No , No , No , No 
1225,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001126.png, Yes , No , No , No , No , No 
1226,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001127.png, Yes , No , No , No , No , No 
1227,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001128.png, Yes , No , No , No , No , No 
1228,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001129.png, Yes , No , No , Yes , Yes , No 
1229,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001130.png, Yes , No , No , No , No , No 
1230,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001131.png, Yes , No , No , No , No , No 
1231,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001132.png, Yes , No , No , No , No , No 
1232,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001133.png, Yes , No , No , No , No , No 
1233,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001134.png, Yes , No , No , No , No , No 
1234,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001135.png, Yes , No , No , Yes , No , No 
1235,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001136.png, Yes , No , No , No , No , No 
1236,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001137.png, Yes , No , No , No , No , No 
1237,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001138.png, Yes , No , No , No , No , No 
1238,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001139.png, Yes , No , No , No , No , No 
1239,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001140.png, Yes , No , No , No , No , No 
1240,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001141.png, Yes , No , No , No , No , No 
1241,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001142.png, Yes , Yes , No , Yes , No , No 
1242,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001143.png, Yes , No , Yes , No , No , Yes 
1243,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001144.png, Yes , No , No , No , No , No 
1244,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001145.png, Yes , No , No , No , No , No 
1245,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001146.png, Yes , No , No , Yes , Yes , No 
1246,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001147.png, Yes , No , No , No , No , No 
1247,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001148.png, Yes , No , No , No , No , No 
1248,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001149.png, Yes , No , No , Yes , No , No 
1249,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001150.png, Yes , No , No , No , No , No 
1250,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001151.png, Yes , No , No , Yes , No , No 
1251,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001152.png, Yes , No , No , No , No , No 
1252,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001153.png, Yes , No , No , Yes , No , No 
1253,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001154.png, Yes , No , No , No , No , No 
1254,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001155.png, Yes , No , No , No , No , No 
1255,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001156.png, Yes , No , No , No , No , No 
1256,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001157.png, Yes , No , No , No , No , No 
1257,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001158.png, Yes , No , No , No , No , No 
1258,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001159.png, Yes , No , Yes , No , No , No 
1259,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001160.png, Yes , No , No , No , No , No 
1260,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001161.png, Yes , No , No , No , No , No 
1261,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001162.png, Yes , No , No , No , No , No 
1262,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001163.png, Yes , No , No , No , No , No 
1263,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001164.png, Yes , No , No , No , No , No 
1264,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001165.png, Yes , No , No , No , No , No 
1265,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001166.png, Yes , No , No , No , No , No 
1266,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001167.png, Yes , No , No , No , No , No 
1267,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001168.png, Yes , No , No , No , No , No 
1268,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001169.png, Yes , No , No , Yes , Yes , No 
1269,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001170.png, Yes , No , No , No , No , No 
1270,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001171.png, Yes , No , No , No , No , No 
1271,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001172.png, Yes , No , No , Yes , No , No 
1272,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001173.png, Yes , No , No , No , No , No 
1273,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001174.png, Yes , No , No , Yes , No , No 
1274,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001175.png, Yes , No , No , Yes , Yes , No 
1275,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001176.png, Yes , No , No , No , No , No 
1276,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001177.png, Yes , No , No , Yes , No , No 
1277,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001178.png, Yes , No , No , No , No , No 
1278,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001179.png, Yes , No , No , No , No , No 
1279,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001180.png, Yes , No , No , Yes , No , No 
